alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,11,0.333333,31,1,Digex-r1,4553592903677592101,71c0459533e3345008dac92e3b457b07b85b52df8aa8b4920b4051f2aa309e2b,eval,Digex
40,3,0.133333,31,2,Digex-r2,6101143522438592080,abbf3a3cd10d3cd0d7e285fb1bf09ec660fc0486fa06be77c4bda5cff144f3c9,eval,Digex
40,2,0.133333,19,0,Easynet-r0,581655527901723507,aeebd59b314ade0acc4f4d6d02d4eac547ea8bae42cf3de4353145d270013cfd,eval,Easynet
40,4,0.266667,19,1,Easynet-r1,8614890416410480799,24d5f5e449e16866408b7485324209c176f019f5ddc83e07bfb63b171ff16036,eval,Easynet
40,1,0.066667,19,2,Easynet-r2,17563095875052674419,49e9bfb9193011b2beaf86bf3da8f43d8256f880b662b9fd42acde8df6093ee7,eval,Easynet
40,0,0.0,23,0,Fccn-r0,17530973596694264253,078f112914514fecf7deae6302b7e0fd895df6683eb4fbf16c0a844c27742256,dev,Fccn
40,4,0.466667,23,1,Fccn-r1,18348383631147861382,404c0859d72c2bdde1c4ffbab6875c0018b5099f712a7f304ce1273ab7bfaed2,dev,Fccn
40,2,0.6,24,0,Garr200112-r0,11364974108254927058,bc5e53d76a10b58e7918d9a9b1f6084196cc209b052d21b8924f7e9ac303e8fc,eval,Garr200112
40,9,0.533333,24,1,Garr200112-r1,2434035492255571931,43a767ec2d4c4b3a65dc471e20c9287fbc7d178cc25684f2628a8ef63399fbfe,eval,Garr200112
40,4,0.8,24,2,Garr200112-r2,10068894956960023315,dfca3141d5d6eae1e92cb75c21de2f6f367a4296f0048869eea28ce5ddcbbb97,eval,Garr200112
40,5,0.6,22,0,Garr200404-r0,198101169295225296,9241bf7a39e1d309faa7009f66e32f34f6290c723ba608862fa4ca150c8e57d7,eval,Garr200404
40,5,0.666667,22,1,Garr200404-r1,7024765275165438631,80983a6a2a0aad558b120687883c88a43dd24d57f6c11f0ace041cbff5e145f3,eval,Garr200404
40,10,0.666667,22,2,Garr200404-r2,11642824855973204170,7c5949fd9fafcfa56b8db64cb9128c6dd68de3dffc1c09e906646a394d7cf68f,eval,Garr200404
40,4,0.333333,16,0,Marwan-r0,4873392028476308933,6e971f424ee3d6d75a10fb5aff78d364cfc6e076dfe53398424135ecbde6f94c,eval,Marwan
40,3,0.6,16,1,Marwan-r1,17084842736408766793,256fe6ea57d816627b8b6a4d719e64f460ce07814739d4f78803bc23f609b728,eval,Marwan
40,2,0.6,16,2,Marwan-r2,11081879841179557546,0350870835c11e8e75f4f3de18258cd4830112b96ae1330238558dc63c6359c8,eval,Marwan
