alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,7,0.4,39,0,Cesnet200603-r0,726445141633008049,c038f1b6614e17a5514cccb7de1e0befc30399a642b6fde5a5ad04df0e443c42,eval,Cesnet200603
40,9,0.666667,39,1,Cesnet200603-r1,4289116980301350753,01fa21b12154625d4a5b35373f2aa67c33b16c6ae5898d830020a2ef58a6260f,eval,Cesnet200603
40,4,0.666667,39,2,Cesnet200603-r2,5195842168826478650,df2b753d036ce1129afb08edc6396d21e5ad9f9d03db87874b39368fc1118102,eval,Cesnet200603
40,5,0.533333,31,0,Digex-r0,10800825765349067673,bf69499e75610680e6e002f3bd0847dcc6953ad9b384e8cc2df4a805ce8366be,eval,Digex
40,11,0.333333,31,1,Digex-r1,4553592903677592101,0281b57def0fa373edf2e929ee85e7723fb4e38254c969af469872db41906e8f,eval,Digex
40,3,0.133333,31,2,Digex-r2,6101143522438592080,7aeaad6ed0787b33410533abd1241fff9137d2f0248e8be4573f8aab13078c10,eval,Digex
40,2,0.133333,19,0,Easynet-r0,581655527901723507,c10b778aa63c3ef503b34e2b94d2c9b0a26391d5dc3a2c0f54177352de2fdeb9,eval,Easynet
40,4,0.266667,19,1,Easynet-r1,8614890416410480799,dc1999c4d6a20e532e848ae49896c100b431dbfd18185a2c97ca6d7ed6ade547,eval,Easynet
40,1,0.066667,19,2,Easynet-r2,17563095875052674419,54d8b072a0fb1a2982659965062a21473d4ceccb6640ee1c5f347602b0fd7741,eval,Easynet
40,0,0.0,23,0,Fccn-r0,17530973596694264253,a32f20ecbccee5077f7d3e9d7a073606e8ef30c95a857c59bfc93c36f1bcda5f,dev,Fccn
40,4,0.466667,23,1,Fccn-r1,18348383631147861382,fb6c50a55f2d4a2b6fc35658a1905adc96dfb8b8276fc1e6c443202b2dea4a8d,dev,Fccn
40,2,0.6,24,0,Garr200112-r0,11364974108254927058,b930fe7a298b257e97f681612bf923caf4e50a3a1339555c12d1d9298f3db977,eval,Garr200112
40,9,0.533333,24,1,Garr200112-r1,2434035492255571931,499c4141996e59163dbd6aff50ccb12603f70b848d37aef465a920ff9cef9e2d,eval,Garr200112
40,4,0.8,24,2,Garr200112-r2,10068894956960023315,cf887dad7a2d878ca4ed7f81db51b1b49d984225fae85ef45bbdea1cabff27c4,eval,Garr200112
40,5,0.6,22,0,Garr200404-r0,198101169295225296,9cea52dda06beb69be2633d9dbe34cdc2ec85310638b5ac822814a36fded6986,eval,Garr200404
40,5,0.666667,22,1,Garr200404-r1,7024765275165438631,e0e3b768461ee0a854b42121090db3af2796b16840fd2ee35d2c5bf4f2049837,eval,Garr200404
40,10,0.666667,22,2,Garr200404-r2,11642824855973204170,001d9103086b4d8e0a246f0bcb43a6ea8878bcf481ad4657e95fe5deee96c4ac,eval,Garr200404
40,4,0.333333,16,0,Marwan-r0,4873392028476308933,f54742affa2dcf2e92f5f9f95a2012d1a7b43c5dc0ec142ad6425eedaef52e9e,eval,Marwan
40,3,0.6,16,1,Marwan-r1,17084842736408766793,295124c5e6bd7d6d3652c69f745945147961e0c2e6e44a2cc79cdd95547d26b5,eval,Marwan
40,2,0.6,16,2,Marwan-r2,11081879841179557546,279f88c25e5fe48b605ab9b63836d79ea8330f6859ff1b5edf718341844c35da,eval,Marwan
