alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,0,1.0,23,0,Fccn-r0,17530973596694264253,9f4c3b85050b2e0a4a56aed9433e1817b0b118d7f0669a983bfd88283df5b5ca,dev,Fccn
40,4,1.0,23,1,Fccn-r1,18348383631147861382,4b2c5b995d4e8776812df687bdc16d2c9ae7a6b52601ff8a6a5821342bd04f40,dev,Fccn
40,2,1.0,24,0,Garr200112-r0,11364974108254927058,a12797e58faf9002e2b8543997906128f2dffe1215a2c008990a8b85e28e5811,eval,Garr200112
40,9,1.0,24,1,Garr200112-r1,2434035492255571931,6802bb40f303a574ef6d5e511c13dd113e867748254d0c1d4f1df6bf3e20e3ba,eval,Garr200112
40,4,1.0,24,2,Garr200112-r2,10068894956960023315,12f34b2dad4dd038f2ad64989facc642c680a0c98db153f513d88dbfaed15b68,eval,Garr200112
40,5,1.0,22,0,Garr200404-r0,198101169295225296,4c48d0a333c0ffe6511d8a3dab11ca6a05d359d42f00917c6f67d26694e72246,eval,Garr200404
40,5,1.0,22,1,Garr200404-r1,7024765275165438631,8ce2173c9021005dd84a687115907a0638bc333955c8e95ef00e5e8854f556e1,eval,Garr200404
40,10,1.0,22,2,Garr200404-r2,11642824855973204170,2bf864e2d93934fc460385245872e90b519a4f317da630f75e30a122758ed332,eval,Garr200404
40,4,1.0,16,0,Marwan-r0,4873392028476308933,4614353867c22909613309ab7f678675853ce3e4157cf137e820fc1f8654f501,eval,Marwan
40,3,1.0,16,1,Marwan-r1,17084842736408766793,a5598bde43dcd71cacb35244ee3c0aec9128bdc8f79b373dcdd63ba91a6f7967,eval,Marwan
40,2,1.0,16,2,Marwan-r2,11081879841179557546,1fd3beb66137392255c40d070682d4fa00db17da2e9acdd46b6e06a6914c5ae3,eval,Marwan
