alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,13,0.412698,36,1,BtNorthAmerica-r1,3401516565899209509,391962c2b50006364ebdd26eaf7321880abd884a273c23e87378c8a18b33087f,eval,BtNorthAmerica
40,16,0.444444,36,2,BtNorthAmerica-r2,10094003056187242629,d80495c5d911554af2cd47ad308b6aceb1477649a6c2247552134be7ac6a02de,eval,BtNorthAmerica
40,11,0.444444,32,0,Canerie-r0,4120132187390513045,f0e0b4d7daada8e066ddda86ea1358e306d43145ca5b4385f14f459582cc93b6,dev,Canerie
40,17,0.269841,32,1,Canerie-r1,7139684576512261099,70db42ce6ef312d51927cc48d0860ad04912722e979a45b8d6c2322c02f47218,dev,Canerie
40,18,0.412698,39,0,Cesnet200603-r0,726445141633008049,d0fd4ef11c7ecc9fe32bd55ab63aa9af07f7be9e6b7af46e8ffb7a68758c7d4b,eval,Cesnet200603
40,9,0.52381,39,1,Cesnet200603-r1,4289116980301350753,3890a3a68a7f9124fda0123255e344097ffa824bd032082203c76d762409a8da,eval,Cesnet200603
40,12,0.492063,39,2,Cesnet200603-r2,5195842168826478650,65474d72a587e6021aca95672813081100eb92c1c27a05beca4d674e9c632186,eval,Cesnet200603
40,10,0.253968,31,0,Digex-r0,10800825765349067673,13cc28f459ee355a1c2ddcaeff0f174bf7c35d331f2e9bd5f969a46a3976e20d,eval,Digex
40,9,0.31746,31,1,Digex-r1,4553592903677592101,e5c07b424e053d881ea0cad94961c9b9c9cdb3ac639110041ae9ca7ef5accd3c,eval,Digex
40,10,0.253968,31,2,Digex-r2,6101143522438592080,f210b2ef3508ed5d2a844c3802c5de40f32af3c1fa6d0da07c29f5789afb07ac,eval,Digex
40,1,0.095238,19,0,Easynet-r0,581655527901723507,0d80bd2c7f2471ef2830db450bb1d903fa1b270a1917d44e025fc48d9a986973,eval,Easynet
40,1,0.142857,19,1,Easynet-r1,8614890416410480799,562c5e94ac7cc9f970c613899573754dd3540feb43de7fe1825e4f666074e72f,eval,Easynet
40,2,0.095238,19,2,Easynet-r2,17563095875052674419,1fb26a086a607679f8da6f24f17dece859bf576d84ca2242cb66d0ca585ec644,eval,Easynet
40,6,0.507937,23,0,Fccn-r0,17530973596694264253,f4bb66292b083c083036f9e4436cfd4fa2f0087674ec970f866be6b11485cba7,dev,Fccn
40,9,0.555556,23,1,Fccn-r1,18348383631147861382,a9e26e1c07fb32a1fdf94a4b65ef7cdb663bc921b0142b2b26d7b2cba0d8c605,dev,Fccn
40,9,0.206349,24,0,Garr200112-r0,11364974108254927058,737bb2f931642002eee21dade6d4c7aa2eba64ad4b6748da9bc6575ec415cf00,eval,Garr200112
40,9,0.412698,24,1,Garr200112-r1,2434035492255571931,7491d7779a5a95a84024d213d1a4704af6ab298ea38503a1a43faf4de043a880,eval,Garr200112
40,3,0.269841,24,2,Garr200112-r2,10068894956960023315,b93aab850476c5e3a74dedf8939f2d946026310221e338b7e1c136ebb428b8be,eval,Garr200112
40,6,0.412698,22,0,Garr200404-r0,198101169295225296,028bf327dea9b667a8a1899195563ae2a4f61d24123a2177ab5d8be4a8701f26,eval,Garr200404
40,5,0.444444,22,1,Garr200404-r1,7024765275165438631,7859008d0c7caee262dbf5bdd12d3b524752e247c88490ae3f8d10aeffefed2a,eval,Garr200404
40,6,0.269841,22,2,Garr200404-r2,11642824855973204170,f63a0874d350fc8ed7f5abdd6c0dbbbc1165a80d1d63cc4931a572fb649c5937,eval,Garr200404
40,6,0.15873,16,0,Marwan-r0,4873392028476308933,2853693004c1719a54b4e68ebb94b17b15c8f9f1e037d578f1ee1e710c78f07d,eval,Marwan
40,8,0.349206,16,1,Marwan-r1,17084842736408766793,ce80d4517c0bace556052c68159f536af8226c6775f981f7ebf414ecae60e1b3,eval,Marwan
40,3,0.84127,16,2,Marwan-r2,11081879841179557546,752296a6f0ef8bb39223cca63d894818957b05e718575aaae37b631306c1f2df,eval,Marwan
