alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,11,0.333333,31,1,Digex-r1,4553592903677592101,aad0035950e987ba29548f800f7b43de793114d6333a2724f71e24e6bf1896d5,eval,Digex
40,3,0.133333,31,2,Digex-r2,6101143522438592080,15c0138af9d47293d3a0cd360d66c935c02b1212cd74e558281ee10dc175b70c,eval,Digex
40,2,0.133333,19,0,Easynet-r0,581655527901723507,11abbdf1a0d04a6977096bf5dc0c4d2e2f06e5dde88b658fa966dee4534f818d,eval,Easynet
40,4,0.266667,19,1,Easynet-r1,8614890416410480799,9f9d714f5de7fc1655e6e5c13e950adc45ce2f3627aa1ce111b6cb74e8444532,eval,Easynet
40,1,0.066667,19,2,Easynet-r2,17563095875052674419,d7ea730900c1ec19f2a8d8277cfa0cb6a8c8824b1feb69b00f6f86580542ec6e,eval,Easynet
40,0,0.0,23,0,Fccn-r0,17530973596694264253,957bcea9cb4f5e69a770261e0b4f965823579234a25f45dadbb6950beb5500a1,dev,Fccn
40,4,0.466667,23,1,Fccn-r1,18348383631147861382,ad79b60c1c748937adb40bfa06c2271ea259a45c6ca285dda0fe8ad8dcb879c8,dev,Fccn
40,2,0.6,24,0,Garr200112-r0,11364974108254927058,c48886056c9af5833d867ae7f7e51cee8cbc1ab2c1f2b9f35a585a01dce9e32c,eval,Garr200112
40,9,0.533333,24,1,Garr200112-r1,2434035492255571931,7ac565d33b71e16367fc1a34dd6cfc23cf78c0e6ca180de69b3796b644b185b6,eval,Garr200112
40,4,0.8,24,2,Garr200112-r2,10068894956960023315,54ecc20fe46b1115381f147f451503d1fa36cc14e5e6e0b9408eeb0ed4685e05,eval,Garr200112
40,5,0.6,22,0,Garr200404-r0,198101169295225296,ab8d467877e2b36a28ee9dad80dce65ca5253d8fdb3bbced85121c5b0352bb67,eval,Garr200404
40,5,0.666667,22,1,Garr200404-r1,7024765275165438631,af8a5a1328a41823cbe6758b0a2f4d5506c884d4209604082a38050a01f742f8,eval,Garr200404
40,10,0.666667,22,2,Garr200404-r2,11642824855973204170,f7403ddfec93d24822bb14f5e383eafd3637945ad4d0f8047f185d8497c8686a,eval,Garr200404
40,4,0.333333,16,0,Marwan-r0,4873392028476308933,cda8f66261a2784123011dfcea03698408615640411b52ab9b53cec001f8986c,eval,Marwan
40,3,0.6,16,1,Marwan-r1,17084842736408766793,be0bf925c9a07ad71080e541d3cb390c35e5538ac37751841581698a3ed61a3d,eval,Marwan
40,2,0.6,16,2,Marwan-r2,11081879841179557546,07e497db7b0d7e42ce30aa333f8f94a1c0db995dc0bfb9509b4b3fa73fa14e99,eval,Marwan
