alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,7,0.4,39,0,Cesnet200603-r0,726445141633008049,43b8b82d7f8de34d6436db576dcd7a9d5a57482dbcef268b26b32385977aca2c,eval,Cesnet200603
40,9,0.666667,39,1,Cesnet200603-r1,4289116980301350753,25d9421d7fe6befe11433f9eb2a4a9dbd8e38dfaf96ebffd8c0de588129f9895,eval,Cesnet200603
40,4,0.666667,39,2,Cesnet200603-r2,5195842168826478650,9eeb7989eda34b6df9c281eba5dcee9d03067e45e042693d49de8e93537bc5f3,eval,Cesnet200603
40,5,0.533333,31,0,Digex-r0,10800825765349067673,6f04d2d1e12e456bbb63865328cbd5adbf12cf0f2063f230e370ebfdf3026018,eval,Digex
40,11,0.333333,31,1,Digex-r1,4553592903677592101,30ef3682adc0e342112a3c54131366d964d01cea63823184f0525ec1caac7c79,eval,Digex
40,3,0.133333,31,2,Digex-r2,6101143522438592080,47b13f41d26fef21242e88d8732131d4cad0d7ba18dc40a0ee3931255d8c621e,eval,Digex
40,2,0.133333,19,0,Easynet-r0,581655527901723507,e7cca49d9c06a7291311e439a24070a69ecfbdbccef6dd7716c6ef0edb9c52e6,eval,Easynet
40,4,0.266667,19,1,Easynet-r1,8614890416410480799,466b3e2d5f006b8ad67486e8ca5c6838262231d5ce9b989065ed512892548403,eval,Easynet
40,1,0.066667,19,2,Easynet-r2,17563095875052674419,5da53dbc4b68f9dda2543f377a5e7a15707d9758c49035e8ce4ceff53f459a03,eval,Easynet
40,0,0.0,23,0,Fccn-r0,17530973596694264253,689b1a45f005047ad8093db43c299c018d8f65da80747d1ab2fe62b72a3fad1c,dev,Fccn
40,4,0.466667,23,1,Fccn-r1,18348383631147861382,e1bd0c2c1fe1c82691e816038c7bb2976cb8bd2b305dd9f155007e486081beae,dev,Fccn
40,2,0.6,24,0,Garr200112-r0,11364974108254927058,16f4e4490a389e2dc6b4ad279c50a9a48fe313608d264dd5c665ebef0b464cff,eval,Garr200112
40,9,0.533333,24,1,Garr200112-r1,2434035492255571931,cd57c2ca5f3d67d1bdc4e4cdadbf48b2796d1f58c109abd3558c9e80ec6de6f1,eval,Garr200112
40,4,0.8,24,2,Garr200112-r2,10068894956960023315,49db771db00582c041e53f40b4f74e527d102b45a5d895c1553fec45dd4a7b94,eval,Garr200112
40,5,0.6,22,0,Garr200404-r0,198101169295225296,f450374f98f645d18ee9c846c9f21e9ab33c0aa1be445e45f0a9812acaa3dfa7,eval,Garr200404
40,5,0.666667,22,1,Garr200404-r1,7024765275165438631,a27c2a435ad93c0e5cdc3b0d85d8647a6c1c011ffccfc6476fe9bae198301946,eval,Garr200404
40,10,0.666667,22,2,Garr200404-r2,11642824855973204170,4357e5e24d79a07708cd8c01392ab4b9be9bbb8a2fe77abbc03f491645ea2500,eval,Garr200404
40,4,0.333333,16,0,Marwan-r0,4873392028476308933,f53a357f40bff7624c34dbc5c38f32aab9936ad42a6efafe4727f549b1383ab0,eval,Marwan
40,3,0.6,16,1,Marwan-r1,17084842736408766793,b55709d2ae2c5a2b0ed3c67f7f4019ec108d6213bef991d2b8f34541687314fe,eval,Marwan
40,2,0.6,16,2,Marwan-r2,11081879841179557546,f17fa285e5e77f996e858925ba463c7392bc6ea5ad3ce7e2fa93f3b7f493df85,eval,Marwan
