alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
40,1,0.066667,19,2,Easynet-r2,17563095875052674419,7a68f827858b8b41ee8e4df5ed1012c2234d6727f8237bd1e69738635cdd7627,eval,Easynet
40,0,0.0,23,0,Fccn-r0,17530973596694264253,92951878140ccb317c525ab3f0c3793e416d70ba17557b929b16f4ec201c2109,dev,Fccn
40,4,0.466667,23,1,Fccn-r1,18348383631147861382,6894aa2f6f1b69b4ce67685f008d12885cdafa1b680b4c92d0b5d81bfc24e551,dev,Fccn
40,2,0.6,24,0,Garr200112-r0,11364974108254927058,68f784445e38e3b8732016c68c522894229f2f3c0002f3f582601428b11d7607,eval,Garr200112
40,9,0.533333,24,1,Garr200112-r1,2434035492255571931,572e697ab12e1f448379511ed5bf1282a212da579d9944d3219ad3969f3852c1,eval,Garr200112
40,4,0.8,24,2,Garr200112-r2,10068894956960023315,e5c0319cf009fb88f9bdc1ca8a950d1897d161b02efda253fb08df23ba8e26ba,eval,Garr200112
40,5,0.6,22,0,Garr200404-r0,198101169295225296,61db20590ffc20561e47749f62cdd35d329d20d74086b4b489f68aff1b33414d,eval,Garr200404
40,5,0.666667,22,1,Garr200404-r1,7024765275165438631,dcf095d88b87e1b47074ace3218ff223b0fa3194d0911262756117461c422dee,eval,Garr200404
40,10,0.666667,22,2,Garr200404-r2,11642824855973204170,e1828f229de87f2b937d00dbb55cdb2ca7a09ca36f83eda3a1ec5609962cbacb,eval,Garr200404
40,4,0.333333,16,0,Marwan-r0,4873392028476308933,bd7cb6fc088d6de2c03012cd95c53e8dd7c824a9642ede2f9181b94c63fa3ee3,eval,Marwan
40,3,0.6,16,1,Marwan-r1,17084842736408766793,d2516dd1e8e1ee28779058e05b74a340624dd4e544b566f5b19ed383a6e06a8e,eval,Marwan
40,2,0.6,16,2,Marwan-r2,11081879841179557546,7b70de00ac56fb7a31ca7cd5a3fefdce9a3910ee4305bc749ed4572930d692e2,eval,Marwan
