alert_count,failed_edge_count,ground_connected_source_fraction,node_count,replicate,scenario_id,scenario_seed,sha256,split,topology_id
60,2,0.133333,19,0,Easynet-r0,581655527901723507,969f4baf36257dd904a7005d443c261018f95a89acdd61c6981126db801dba18,eval,Easynet
60,4,0.266667,19,1,Easynet-r1,8614890416410480799,ea3105601feaf72805331aa873b65fa77368cc45a03f1097e7a959cdc5d5baa1,eval,Easynet
60,1,0.066667,19,2,Easynet-r2,17563095875052674419,a33c6b26d9f40a25df1fa8aad64f347fa6718bddcdb72db946da851114378ebb,eval,Easynet
60,0,0.0,23,0,Fccn-r0,17530973596694264253,c8ee05ab98287aa117a4ff40bf24c92164fdedb8dbfa19e488c64fe06ce64260,dev,Fccn
60,4,0.466667,23,1,Fccn-r1,18348383631147861382,cd8688c11ea97d1b1e3c5153d17f5e81264c19a48e05671a8a9868fd0fa235a1,dev,Fccn
60,2,0.6,24,0,Garr200112-r0,11364974108254927058,09d9648b38c78544fdef9da3e64199cd37abf783e1e0da3d3bd7c345d30f419b,eval,Garr200112
60,9,0.533333,24,1,Garr200112-r1,2434035492255571931,8855b040fa199e5f5aa58de6a6c5471393c177125a8c63689fd357eab72c21a3,eval,Garr200112
60,4,0.8,24,2,Garr200112-r2,10068894956960023315,b011f18fb521ba9944ed5b1a5c38fba3ff4706e9f12fa86b30e92b1dd5b93a4e,eval,Garr200112
60,5,0.6,22,0,Garr200404-r0,198101169295225296,242e5b9fcf185ccba6a59ffab952147bc74e4105bf5126ad01d5a3ad518d9df2,eval,Garr200404
60,5,0.666667,22,1,Garr200404-r1,7024765275165438631,6ef189d8daae0cf5e8039dd1f05e39ea59f26ddb98afa01c068c58f1b28a4bc5,eval,Garr200404
60,10,0.666667,22,2,Garr200404-r2,11642824855973204170,9fae9d8645e81499ec58b185b08c6997243d0d340618bcb1865f8830c4cb531d,eval,Garr200404
60,4,0.333333,16,0,Marwan-r0,4873392028476308933,1ad7a2fd1ff4cec5f256310113265cc8f71a72062be5d17f2e3b63469db54ea3,eval,Marwan
60,3,0.6,16,1,Marwan-r1,17084842736408766793,fcbdb150c11fbbef4017e7ddd0e30ca59d7306ae04c4d5c7b1ff1589799d080b,eval,Marwan
60,2,0.6,16,2,Marwan-r2,11081879841179557546,9407acdcaaa9c7a4867f84b728332fb84b7a2481b177316877b02fdc04cbe2b5,eval,Marwan
